FECHA,HORA,SAG,VIF,XAL,ATI,CAM,CUT,FAC,TLA,TLI,BJU,HGM,IZT,MER,ACO,CHO,MPA,TAH,UIZ,AJM,CUA,INN,MGH,PED,SFE
5/18/2017,22,49,53,40,39,39,64,39,38,39,39,31,34,33,67,44,60,42,40,43,45,76,29,51,48
5/18/2017,23,38,50,46,45,45,71,46,43,45,39,36,39,41,54,41,59,41,42,48,50,64,37,50,55
5/18/2017,24,36,57,41,49,49,79,54,43,49,42,39,41,42,63,43,57,41,42,45,55,70,38,50,53
5/19/2017,1,36,58,41,51,51,74,56,46,51,44,40,42,42,70,51,47,43,41,37,54,76,40,48,51
5/19/2017,2,41,57,40,54,54,77,60,48,54,42,43,44,48,75,56,45,48,44,41,51,83,41,49,55
5/19/2017,3,55,68,55,57,57,84,64,49,57,50,46,49,52,77,57,49,49,48,42,58,85,41,51,54
5/19/2017,4,53,69,60,59,59,90,66,52,59,55,52,56,61,77,55,50,49,53,43,57,84,48,54,56
5/19/2017,5,53,74,59,63,63,94,71,54,63,59,54,58,61,80,56,50,55,53,47,57,87,52,57,56
5/19/2017,6,56,73,57,65,65,94,75,55,65,60,53,58,61,81,59,50,56,58,50,61,87,53,62,60
5/19/2017,7,55,73,54,67,67,94,77,56,67,62,51,58,61,81,61,54,52,59,48,63,88,54,56,58
5/19/2017,8,48,64,47,61,61,77,71,50,61,54,46,52,56,75,59,49,54,57,47,55,80,50,54,54
5/19/2017,9,41,57,42,45,45,59,48,42,45,49,40,46,48,65,53,48,48,49,42,51,66,43,46,48
5/19/2017,10,35,44,38,36,36,47,36,36,36,41,35,39,41,52,44,40,40,41,42,48,61,36,43,46
5/19/2017,11,29,36,35,32,32,43,31,32,32,36,32,35,36,47,37,38,33,37,39,43,57,32,36,42
5/19/2017,12,23,32,32,28,28,37,27,28,28,31,28,30,30,42,33,34,30,32,34,38,52,27,33,35
5/19/2017,13,19,25,26,23,23,28,21,24,23,27,23,25,26,35,30,31,27,28,29,29,48,22,27,29
5/19/2017,14,15,21,23,21,21,25,19,22,21,22,22,23,24,29,28,30,25,24,26,28,41,19,24,27
5/19/2017,15,13,20,21,18,18,23,17,18,18,21,20,21,23,24,25,26,22,21,23,26,42,15,21,25
5/19/2017,16,11,18,20,17,17,23,16,18,17,20,19,20,21,22,32,25,19,20,24,26,44,17,22,24
5/19/2017,17,11,17,19,19,19,22,20,18,19,22,19,20,20,19,43,37,32,26,32,28,82,17,25,27
5/19/2017,18,17,15,23,19,19,22,20,18,19,32,27,29,27,18,45,44,37,40,33,41,87,19,32,37
5/19/2017,19,31,16,38,32,32,29,31,33,32,38,36,38,39,28,45,51,42,41,35,44,86,31,37,45
5/19/2017,20,28,27,39,39,39,33,40,38,39,43,41,42,43,31,41,50,47,42,42,42,85,34,50,46
5/19/2017,21,22,26,29,52,52,34,53,51,52,44,41,42,40,29,39,50,50,41,47,62,85,42,49,47
5/19/2017,22,19,25,33,67,67,46,70,63,67,50,47,48,48,30,45,51,49,45,53,76,85,52,59,68
5/19/2017,23,18,26,36,65,65,54,71,58,65,52,48,50,49,31,49,46,40,50,42,67,86,52,59,69
5/19/2017,24,19,26,46,67,67,58,73,60,67,51,48,50,52,31,46,36,37,45,44,60,89,51,57,63
5/20/2017,1,27,27,50,62,62,65,65,58,62,50,46,48,49,32,52,41,42,51,38,56,93,42,56,58
5/20/2017,2,35,41,49,63,63,73,69,57,63,42,41,42,43,39,53,43,38,43,37,49,91,46,45,55
5/20/2017,3,36,49,43,67,67,71,75,59,67,44,43,43,43,44,56,46,42,41,37,50,92,40,49,52
5/20/2017,4,34,50,43,70,70,76,77,62,70,52,40,47,48,52,61,47,51,42,38,48,92,40,50,51
5/20/2017,5,35,50,41,70,70,82,79,61,70,49,42,46,47,60,64,44,54,45,39,45,91,43,53,55
5/20/2017,6,40,52,46,70,70,85,80,60,70,51,44,49,52,65,67,47,56,50,41,53,91,44,55,55
5/20/2017,7,40,53,52,70,70,84,80,60,70,53,44,49,51,72,64,50,57,53,42,53,87,46,55,53
5/20/2017,8,40,51,45,61,61,67,72,50,61,48,42,46,49,66,57,48,51,48,43,44,88,40,49,50
5/20/2017,9,36,39,41,42,42,44,43,40,42,42,37,41,43,54,41,47,49,42,44,45,69,36,44,49
5/20/2017,10,29,32,34,34,34,37,34,33,34,36,32,35,36,41,33,41,39,38,38,43,59,31,37,44
5/20/2017,11,24,28,30,28,28,33,27,28,28,30,27,29,31,35,31,31,30,31,32,37,53,26,31,36
5/20/2017,12,20,24,26,23,23,31,22,23,23,25,22,24,26,30,28,28,25,28,28,31,49,21,26,31
5/20/2017,13,15,21,22,20,20,25,18,22,20,22,20,21,22,27,26,27,22,25,24,28,43,18,23,27
5/20/2017,14,13,19,20,19,19,21,17,21,19,22,20,21,22,25,27,26,22,23,24,26,40,18,23,26
5/20/2017,15,12,19,19,19,19,21,18,19,19,22,19,21,21,24,27,28,22,23,23,25,39,17,22,25
5/20/2017,16,12,18,18,18,18,20,17,18,18,20,18,19,19,22,29,35,26,21,23,24,50,17,22,25
5/20/2017,17,12,19,20,19,19,19,18,19,19,22,20,21,21,24,31,35,31,30,26,35,55,17,22,29
5/20/2017,18,16,24,24,23,23,32,24,22,23,31,28,30,31,26,45,41,54,38,35,34,54,24,33,32
5/20/2017,19,17,29,28,31,31,35,32,29,31,39,36,38,38,34,52,59,72,42,54,50,70,32,49,47
5/20/2017,20,25,34,34,37,37,38,37,36,37,40,38,39,39,34,52,43,66,40,41,63,64,37,43,52
5/20/2017,21,24,34,29,37,37,40,42,31,37,36,34,35,36,34,52,51,51,38,45,52,69,36,41,49
5/20/2017,22,26,35,30,33,33,42,33,33,33,31,30,31,33,38,52,48,49,33,34,41,81,24,33,41
5/20/2017,23,26,36,32,35,35,44,36,34,35,29,32,32,34,40,57,47,47,39,34,41,78,30,31,40
5/20/2017,24,34,41,33,40,40,49,43,37,40,34,34,35,36,41,57,44,52,39,39,43,74,32,36,42
5/21/2017,1,35,42,37,43,43,53,46,40,43,36,35,36,38,48,58,51,61,48,40,45,80,34,41,46
5/21/2017,2,36,47,40,46,46,66,50,42,46,40,36,38,38,55,64,54,58,49,39,51,80,36,41,51
5/21/2017,3,36,59,41,52,52,80,54,50,52,42,40,41,42,59,69,54,63,47,43,55,78,40,43,52
5/21/2017,4,47,73,43,57,57,85,58,55,57,45,45,47,50,60,72,56,65,50,46,54,74,42,45,53
5/21/2017,5,56,80,48,64,64,85,62,65,64,51,51,54,60,65,76,60,61,60,47,55,74,46,49,53
5/21/2017,6,58,82,55,74,74,86,76,71,74,59,63,63,68,73,76,61,64,67,52,61,80,56,53,62
5/21/2017,7,62,82,58,76,76,86,79,73,76,68,69,70,73,78,76,65,70,72,56,68,81,62,55,67
5/21/2017,8,59,80,55,73,73,80,75,70,73,72,68,71,74,86,71,69,67,71,62,63,76,65,63,64
5/21/2017,9,53,71,55,65,65,73,65,64,65,68,61,66,69,74,67,69,65,67,64,67,63,64,63,68
5/21/2017,10,43,60,50,55,55,64,55,54,55,60,52,57,60,58,63,67,61,62,62,65,60,56,58,62
5/21/2017,11,35,50,44,45,45,54,44,45,45,50,44,48,49,49,57,57,54,53,54,59,56,45,49,55
5/21/2017,12,30,41,39,37,37,48,37,37,37,40,35,39,41,45,48,51,45,45,45,49,48,36,41,48
5/21/2017,13,25,34,31,33,33,41,31,34,33,35,31,33,33,37,39,42,39,35,36,37,41,30,33,36
5/21/2017,14,21,30,29,28,28,33,27,28,28,29,25,27,27,30,35,39,33,30,33,33,39,27,31,35
5/21/2017,15,19,27,26,24,24,32,23,25,24,23,22,23,23,26,36,36,30,27,30,33,37,23,27,32
5/21/2017,16,16,25,24,23,23,31,21,24,23,25,23,25,26,24,35,38,29,26,26,31,36,21,24,30
5/21/2017,17,15,28,23,23,23,32,22,24,23,24,21,23,24,25,35,41,31,27,26,29,36,21,25,29
5/21/2017,18,23,23,28,27,27,27,26,27,27,29,27,29,30,25,37,46,36,41,29,32,51,24,27,30
5/21/2017,19,23,25,35,27,27,31,29,24,27,54,39,45,42,33,41,47,41,61,54,41,76,38,63,47
5/21/2017,20,27,37,37,33,33,35,35,30,33,66,46,55,52,43,44,43,45,63,59,48,81,40,75,46
5/21/2017,21,33,44,43,39,39,50,39,39,39,65,64,69,78,50,47,42,47,60,61,53,93,55,73,56
5/21/2017,22,37,50,47,44,44,57,45,43,44,66,61,66,72,55,51,50,45,55,58,55,94,66,67,56
5/21/2017,23,42,52,55,47,47,62,48,46,47,57,59,61,67,59,53,54,52,51,51,62,93,52,63,56
5/21/2017,24,42,55,57,50,50,72,51,48,50,64,50,57,57,65,50,55,52,54,52,59,94,56,66,55
5/22/2017,1,42,58,52,54,54,79,56,52,54,63,54,60,62,69,50,57,55,58,53,53,94,60,70,55
5/22/2017,2,44,60,52,59,59,85,62,56,59,63,53,59,60,70,59,56,55,60,57,54,95,58,72,61
5/22/2017,3,48,62,54,64,64,85,68,59,64,69,57,63,62,73,60,54,60,58,59,56,95,59,69,62
5/22/2017,4,54,64,58,66,66,88,73,59,66,71,60,64,62,73,61,57,58,60,58,62,95,61,68,64
5/22/2017,5,53,71,57,68,68,80,74,61,68,69,61,67,70,78,61,60,60,62,59,59,95,59,73,65
5/22/2017,6,57,75,57,70,70,82,76,63,70,64,60,64,67,79,64,64,65,62,65,64,94,65,73,68
5/22/2017,7,61,75,59,70,70,84,72,68,70,65,61,64,67,79,67,66,64,70,67,66,95,64,72,68
5/22/2017,8,56,72,58,69,69,80,70,68,69,66,61,64,64,73,65,70,65,68,66,68,92,67,66,69
5/22/2017,9,48,65,53,60,60,68,60,60,60,63,57,62,65,66,59,67,62,62,61,66,77,59,62,66
5/22/2017,10,43,57,48,50,50,61,50,50,50,54,47,53,57,60,53,60,55,56,56,61,63,52,56,59
5/22/2017,11,39,48,44,42,42,54,42,42,42,48,41,46,48,51,46,52,45,50,52,54,59,46,49,54
5/22/2017,12,34,38,39,33,33,49,33,33,33,40,36,39,41,45,38,44,38,42,44,45,58,36,43,44
5/22/2017,13,27,34,36,27,27,43,27,27,27,34,29,32,34,39,33,32,32,33,37,33,55,28,36,37
5/22/2017,14,19,27,28,23,23,33,23,23,23,27,21,24,25,29,35,33,29,28,25,27,51,22,26,29
5/22/2017,15,11,20,19,24,24,23,24,24,24,22,19,21,22,26,35,38,31,24,20,21,53,16,22,23
5/22/2017,16,7,18,14,18,18,19,18,17,18,21,19,21,22,21,35,39,31,30,17,21,58,14,20,19
5/22/2017,17,10,15,16,17,17,23,17,16,17,30,25,28,29,21,35,44,33,31,33,38,67,19,32,31
5/22/2017,18,19,18,29,30,30,25,34,26,30,37,34,35,34,32,48,50,44,37,48,55,72,33,40,51
5/22/2017,19,22,29,36,50,50,31,52,47,50,63,61,58,49,37,40,58,50,46,64,60,70,69,69,63
5/22/2017,20,25,36,46,61,61,48,67,55,61,77,70,71,67,45,40,46,45,52,76,60,82,70,80,69
5/22/2017,21,38,47,53,54,54,56,57,51,54,71,62,64,60,53,41,37,53,61,61,62,88,58,69,62
5/22/2017,22,37,48,46,51,51,58,54,47,51,70,56,60,54,54,44,43,50,55,57,59,91,58,70,53
5/22/2017,23,38,51,51,49,49,64,49,49,49,58,54,54,49,52,54,49,42,53,61,52,92,57,68,57
5/22/2017,24,36,47,47,43,43,70,44,41,43,52,43,46,43,52,56,53,45,43,63,54,89,58,64,59
5/23/2017,1,34,48,46,45,45,80,49,41,45,64,54,56,50,53,64,57,54,55,54,50,81,60,63,56
5/23/2017,2,36,55,44,50,50,89,55,45,50,66,59,61,58,63,67,60,56,54,48,50,82,64,60,53
5/23/2017,3,37,54,46,55,55,89,62,47,55,68,62,64,62,66,66,62,64,55,49,53,86,59,63,55
5/23/2017,4,37,55,50,58,58,89,65,50,58,68,61,63,61,71,66,58,65,57,51,54,89,52,64,50
5/23/2017,5,40,57,52,58,58,88,65,51,58,71,56,61,56,70,72,61,61,62,51,56,88,51,61,55
5/23/2017,6,47,60,53,59,59,91,66,51,59,69,53,59,54,76,77,64,64,60,55,58,89,51,62,57
5/23/2017,7,45,60,59,58,58,92,65,50,58,67,54,61,61,76,79,67,69,66,59,55,91,59,67,65
5/23/2017,8,47,57,55,52,52,75,60,44,52,59,51,57,60,72,75,62,69,67,59,56,82,54,61,61
5/23/2017,9,46,49,53,44,44,60,46,41,44,55,46,52,55,63,66,54,59,60,54,54,67,49,56,57
5/23/2017,10,35,39,45,39,39,49,40,37,39,48,40,44,45,52,53,47,46,49,50,48,52,43,50,52
5/23/2017,11,27,26,35,26,26,36,28,23,26,36,30,33,32,40,41,37,33,35,37,32,51,32,39,38
5/23/2017,12,18,17,27,16,16,29,17,15,16,24,19,22,22,24,31,29,25,26,26,22,42,19,25,21
5/23/2017,13,8,15,20,11,11,22,10,12,11,16,15,16,18,16,23,22,17,19,21,23,38,11,17,21
5/23/2017,14,5,14,14,11,11,17,9,12,11,13,14,14,15,14,28,18,15,16,17,19,32,9,17,19
5/23/2017,15,4,13,13,11,11,17,9,12,11,13,14,14,16,13,36,21,14,14,17,17,32,8,15,16
5/23/2017,16,3,13,13,12,12,15,10,13,12,13,13,13,14,13,39,41,24,13,14,17,31,9,14,16
5/23/2017,17,5,12,14,13,13,16,12,14,13,13,13,13,13,13,40,41,28,13,16,22,45,10,15,19
5/23/2017,18,6,14,14,14,14,18,14,14,14,16,16,16,16,15,43,41,38,30,33,36,61,11,23,33
5/23/2017,19,21,15,27,18,18,18,20,16,18,36,35,36,37,21,48,46,46,44,34,43,71,24,37,40
5/23/2017,20,33,31,42,35,35,26,35,34,35,42,40,42,44,44,51,52,50,48,45,54,75,37,39,52
5/23/2017,21,37,42,46,40,40,46,39,41,40,47,43,45,46,41,52,54,52,50,59,57,78,43,59,53
5/23/2017,22,40,45,50,49,49,54,41,56,49,62,55,58,58,49,53,55,54,53,59,63,84,45,60,58
5/23/2017,23,41,48,53,54,54,61,48,60,54,76,66,70,68,53,59,59,58,65,63,65,88,48,64,62
5/23/2017,24,43,50,55,57,57,73,54,60,57,75,62,69,69,57,68,61,60,67,58,66,88,53,64,62
5/24/2017,1,47,50,58,58,58,78,56,60,58,78,63,70,68,63,72,61,68,67,56,66,90,56,68,61
5/24/2017,2,55,55,62,62,62,79,61,62,62,76,66,70,68,66,74,55,72,70,55,70,92,59,69,64
5/24/2017,3,56,60,64,64,64,84,65,62,64,78,68,73,73,72,76,58,74,73,55,74,94,59,72,68
5/24/2017,4,56,62,63,65,65,87,69,61,65,78,63,71,71,69,75,60,75,77,62,74,91,59,69,70
5/24/2017,5,52,66,59,67,67,91,74,59,67,78,71,74,74,71,77,66,77,76,70,72,92,62,66,69
5/24/2017,6,58,66,62,68,68,81,77,59,68,78,72,76,78,72,78,70,77,79,71,70,93,65,63,68
5/24/2017,7,55,72,65,67,67,83,70,64,67,78,66,72,71,75,78,72,78,73,76,72,93,68,64,70
5/24/2017,8,55,71,65,66,66,78,67,64,66,70,64,67,67,74,74,78,74,67,75,76,90,66,66,74
5/24/2017,9,53,67,64,64,64,73,65,63,64,68,64,66,66,69,71,76,67,64,74,76,85,62,67,74
5/24/2017,10,45,56,56,56,56,66,59,53,56,62,55,58,58,59,53,77,63,57,68,68,75,60,63,69
5/24/2017,11,36,44,48,47,47,54,49,45,47,50,44,48,51,50,46,71,56,50,64,58,64,51,56,58
5/24/2017,12,30,38,39,39,39,45,38,39,39,45,40,43,44,44,38,57,42,41,51,52,58,42,47,52
5/24/2017,13,25,34,34,34,34,39,34,34,34,39,34,36,36,37,34,45,35,37,44,43,51,35,40,44
5/24/2017,14,21,30,29,29,29,35,29,29,29,31,27,30,31,31,29,35,29,31,39,40,45,29,36,39
5/24/2017,15,17,27,26,26,26,33,26,26,26,28,24,26,27,26,34,32,27,28,38,38,59,26,35,37
5/24/2017,16,15,25,25,26,26,31,26,26,26,34,29,30,27,24,40,42,37,35,49,53,78,29,48,48
5/24/2017,17,20,23,30,32,32,29,32,32,32,41,34,37,35,23,46,45,42,42,53,70,82,37,69,68
5/24/2017,18,24,24,32,46,46,29,46,46,46,56,38,44,37,28,46,42,42,38,41,67,78,48,63,62
5/24/2017,19,25,33,36,53,53,39,53,53,53,48,41,45,45,39,50,40,40,37,41,68,76,45,57,65
5/24/2017,20,29,37,36,53,53,45,53,53,53,38,39,39,40,50,55,41,45,41,43,66,87,36,57,60
5/24/2017,21,34,38,42,51,51,41,51,51,51,40,41,41,42,46,57,46,49,36,43,62,88,41,55,64
5/24/2017,22,34,38,42,52,52,54,52,52,52,41,41,42,44,59,60,50,44,39,43,62,87,42,56,63
5/24/2017,23,39,42,40,56,56,62,56,56,56,49,44,47,47,61,61,55,53,46,47,62,87,44,57,67
5/24/2017,24,38,49,43,54,54,66,54,54,54,51,49,50,51,60,65,62,58,49,52,61,88,53,59,70
5/25/2017,1,41,54,49,62,62,71,66,57,62,54,48,52,54,62,65,61,60,57,57,63,89,51,60,70
5/25/2017,2,68,75,69,72,72,75,71,73,72,62,63,65,70,72,73,63,60,68,65,74,92,62,70,73
5/25/2017,3,81,74,79,80,80,73,85,74,80,79,72,79,85,77,85,74,80,80,73,84,92,77,86,83
5/25/2017,4,70,76,73,81,81,73,86,76,81,78,70,74,74,80,85,72,71,71,66,76,92,75,86,74
5/25/2017,5,58,77,61,77,77,69,82,72,77,76,68,72,72,78,74,66,74,70,64,73,94,75,86,75
5/25/2017,6,63,72,61,70,70,68,73,66,70,72,67,71,73,77,71,72,78,69,68,80,94,70,80,79
5/25/2017,7,62,67,63,70,70,72,73,66,70,74,63,68,68,71,78,69,75,68,66,72,93,68,83,74
5/25/2017,8,63,67,65,69,69,70,74,64,69,69,59,64,65,69,76,72,76,67,74,71,93,68,80,76
5/25/2017,9,55,62,56,59,59,61,64,54,59,63,54,59,60,62,68,67,66,67,73,69,87,62,72,64
5/25/2017,10,46,56,48,46,46,55,46,45,46,55,49,53,55,56,59,67,61,53,70,58,76,51,64,55
5/25/2017,11,41,45,45,37,37,51,35,38,37,47,42,46,49,54,49,56,54,45,62,52,71,43,56,61
5/25/2017,12,36,37,42,33,33,43,31,35,33,40,36,39,42,43,42,49,42,41,57,51,69,35,49,53
5/25/2017,13,29,30,37,28,28,33,25,30,28,35,32,34,36,36,45,48,37,36,43,41,74,31,39,42
5/25/2017,14,24,23,29,26,26,25,23,28,26,28,26,27,28,31,42,45,36,32,35,34,64,26,32,33
5/25/2017,15,18,21,24,25,25,26,24,26,25,29,25,26,25,30,44,35,35,31,26,31,51,22,27,30
5/25/2017,16,23,27,27,27,27,36,25,29,27,31,29,30,31,43,46,25,36,32,27,31,71,26,29,30
5/25/2017,17,59,48,58,50,50,41,54,45,50,42,53,48,50,62,54,25,48,43,38,53,80,44,41,43
5/25/2017,18,68,45,61,67,67,44,67,66,67,76,73,78,84,55,58,55,58,74,73,79,82,66,77,73
5/25/2017,19,62,48,63,72,72,53,74,69,72,78,72,76,79,57,67,60,67,78,64,81,85,67,74,67
5/25/2017,20,62,52,64,69,69,58,69,68,69,78,68,74,76,64,78,64,72,77,64,77,90,62,74,71
5/25/2017,21,60,49,60,67,67,59,67,66,67,76,62,70,72,73,72,58,64,76,66,72,87,65,75,68
5/25/2017,22,55,47,54,65,65,59,69,61,65,78,63,71,72,74,72,64,70,73,57,68,92,63,71,68
5/25/2017,23,63,62,63,65,65,66,68,61,65,76,66,72,73,73,75,59,73,70,51,68,94,63,77,67
5/25/2017,24,63,66,68,66,66,79,70,62,66,77,66,73,76,77,74,57,73,72,53,66,94,66,78,67
5/26/2017,1,64,64,68,70,70,82,74,65,70,77,66,73,75,81,74,54,70,77,59,63,94,65,73,69
5/26/2017,2,66,67,69,71,71,83,75,67,71,78,67,74,78,78,76,55,73,77,57,63,92,66,66,68
5/26/2017,3,66,66,69,69,69,84,74,64,69,77,68,75,79,76,77,53,78,75,45,59,92,62,65,63
5/26/2017,4,67,70,73,70,70,84,76,63,70,76,70,75,79,77,76,55,73,75,50,55,90,65,68,65
5/26/2017,5,64,71,71,72,72,90,79,64,72,82,71,77,78,79,80,52,79,76,57,64,89,66,74,65
5/26/2017,6,63,72,72,74,74,92,82,65,74,78,70,76,80,82,82,57,76,77,63,66,89,65,72,70
5/26/2017,7,63,72,69,74,74,90,82,65,74,81,68,76,79,81,81,58,70,81,54,63,88,62,67,68
5/26/2017,8,58,67,61,66,66,71,72,60,66,68,66,69,74,72,71,56,70,72,53,57,84,60,62,62
5/26/2017,9,54,61,54,53,53,59,52,53,53,61,54,60,66,67,62,60,63,63,60,56,65,55,58,56
5/26/2017,10,44,51,44,42,42,53,41,42,42,54,46,52,56,54,55,52,55,54,53,50,56,49,55,51
5/26/2017,11,33,41,35,33,33,40,32,33,33,46,37,42,42,44,44,43,40,42,46,41,55,36,46,40
5/26/2017,12,26,32,31,28,28,33,25,31,28,34,28,32,34,38,38,38,32,36,38,33,39,27,34,34
5/26/2017,13,17,22,22,23,23,26,21,25,23,22,20,22,23,29,31,27,26,24,27,24,28,18,25,23
5/26/2017,14,14,19,19,19,19,22,18,19,19,16,15,16,18,27,32,33,24,21,19,23,28,14,17,21
5/26/2017,15,14,19,20,17,17,21,15,18,17,17,16,17,19,22,33,33,24,20,19,24,30,14,18,21
5/26/2017,16,12,18,19,17,17,20,15,18,17,19,18,19,20,22,28,28,24,21,20,22,29,15,19,21
5/26/2017,17,12,17,19,17,17,22,16,18,17,20,18,19,20,20,32,29,25,21,21,23,27,15,20,22
5/26/2017,18,10,17,18,19,19,20,19,19,19,20,19,20,20,20,34,38,30,25,23,23,47,17,22,22
5/26/2017,19,21,22,25,20,20,18,20,19,20,30,27,29,29,26,31,43,36,34,28,26,58,20,29,25
5/26/2017,20,20,26,26,27,27,32,28,25,27,35,31,33,32,32,41,48,40,35,38,38,67,31,38,39
5/26/2017,21,24,31,27,28,28,33,29,26,28,26,24,25,26,30,47,50,44,30,42,37,73,25,38,35
5/26/2017,22,23,32,27,28,28,43,30,26,28,27,24,26,27,33,50,50,47,31,36,35,55,25,27,33
5/26/2017,23,22,32,26,34,34,46,36,31,34,29,25,28,29,32,48,54,50,41,35,38,60,28,30,35
5/26/2017,24,23,35,28,37,37,47,37,37,37,33,32,33,33,35,49,55,51,35,36,42,63,33,37,44
5/27/2017,1,27,37,33,37,37,58,37,37,37,34,31,33,35,39,50,59,42,37,38,40,69,32,43,44
5/27/2017,2,31,39,35,40,40,62,40,40,40,35,33,35,37,43,55,64,53,38,53,45,73,38,46,46
5/27/2017,3,33,39,39,46,46,66,46,46,46,40,35,38,38,46,61,65,56,42,53,49,77,35,50,52
5/27/2017,4,38,40,43,52,52,71,52,52,52,44,35,39,39,55,69,65,57,60,61,63,81,36,54,64
5/27/2017,5,38,44,45,57,57,73,57,57,57,51,37,43,41,68,75,66,64,58,61,69,85,40,55,66
5/27/2017,6,48,49,45,62,62,77,62,62,62,49,40,44,44,71,75,68,71,62,55,71,89,45,52,68
5/27/2017,7,62,50,49,65,65,78,65,65,65,46,41,45,49,61,72,69,74,69,64,71,90,46,65,71
5/27/2017,8,56,50,46,54,54,61,63,44,54,44,40,45,51,58,69,66,70,49,62,70,88,45,65,66
5/27/2017,9,50,52,43,47,47,54,51,43,47,43,39,43,47,55,65,65,65,43,64,68,86,46,58,61
5/27/2017,10,41,45,37,41,41,54,43,39,41,43,38,41,43,59,55,61,54,43,57,62,83,42,49,60
5/27/2017,11,30,37,30,36,36,46,37,34,36,42,38,41,42,44,51,53,45,41,51,51,69,40,45,51
5/27/2017,12,25,34,28,32,32,38,32,32,32,37,32,35,35,35,44,48,37,39,44,44,63,34,40,42
5/27/2017,13,22,31,27,28,28,33,27,28,28,32,28,30,31,33,37,41,32,33,37,32,56,28,34,35
5/27/2017,14,16,24,20,22,22,25,20,23,22,26,23,24,23,30,35,37,28,27,29,29,41,22,26,28
5/27/2017,15,17,22,21,20,20,25,19,21,20,24,21,22,21,27,56,43,29,24,26,25,38,20,25,26
5/27/2017,16,15,22,21,19,19,26,18,19,19,22,20,21,21,23,53,47,30,24,27,27,59,19,25,28
5/27/2017,17,15,23,21,19,19,25,18,20,19,23,19,21,22,27,47,50,36,32,25,26,60,18,24,26
5/27/2017,18,17,23,23,21,21,27,19,22,21,25,20,23,25,27,47,43,35,35,32,25,54,19,29,25
5/27/2017,19,23,27,28,24,24,26,24,24,24,36,28,31,30,31,53,53,44,39,39,29,67,22,36,27
5/27/2017,20,37,41,44,35,35,51,33,36,35,57,39,46,42,47,56,59,50,41,44,52,78,32,43,44
5/27/2017,21,40,46,46,43,43,57,46,40,43,74,46,54,43,51,60,57,54,46,59,75,78,46,73,74
5/27/2017,22,38,47,43,50,50,67,55,45,50,70,53,58,52,57,64,63,60,57,66,82,69,57,78,81
5/27/2017,23,40,50,46,55,55,62,61,49,55,68,55,60,57,56,78,72,63,60,62,80,82,55,68,74
5/27/2017,24,42,54,48,52,52,65,55,49,52,61,47,53,52,59,74,66,65,56,55,74,86,53,71,73
5/28/2017,1,44,58,49,53,53,69,54,52,53,61,51,55,53,61,73,71,68,58,65,74,90,57,73,76
5/28/2017,2,46,61,52,57,57,77,59,54,57,64,54,59,58,65,73,66,73,62,70,74,90,53,71,80
5/28/2017,3,50,63,56,62,62,82,66,57,62,66,56,62,64,69,70,69,75,63,67,74,92,56,75,80
5/28/2017,4,53,63,59,63,63,85,68,57,63,71,61,65,64,68,78,73,75,65,71,76,92,60,77,80
5/28/2017,5,52,67,59,65,65,89,72,58,65,72,63,67,65,69,73,72,75,65,74,80,92,66,77,80
5/28/2017,6,53,69,60,68,68,89,72,63,68,75,64,69,69,73,74,73,76,68,73,80,91,64,78,81
5/28/2017,7,54,71,59,69,69,88,74,63,69,77,63,70,69,76,74,75,77,69,72,78,91,65,77,79
5/28/2017,8,53,71,57,64,64,76,68,60,64,72,56,64,63,71,70,73,74,67,71,74,88,62,71,72
5/28/2017,9,51,67,56,57,57,71,58,55,57,64,51,58,59,63,62,69,66,61,70,67,83,56,66,71
5/28/2017,10,47,58,54,49,49,63,50,48,49,57,47,53,55,55,61,68,60,56,69,69,79,52,63,70
5/28/2017,11,41,51,48,43,43,55,41,44,43,51,42,47,49,52,54,60,52,48,62,63,78,44,56,63
5/28/2017,12,34,37,41,34,34,45,32,35,34,43,35,39,39,38,47,49,42,41,52,49,62,36,47,54
5/28/2017,13,22,26,31,26,26,31,25,26,26,32,28,30,31,31,40,41,36,31,37,33,46,26,35,38
5/28/2017,14,17,28,21,19,19,28,20,18,19,27,26,28,30,29,42,35,29,26,31,30,36,23,31,30
5/28/2017,15,17,24,22,17,17,25,16,18,17,27,22,25,25,27,41,36,33,22,29,27,34,19,28,28
5/28/2017,16,16,21,22,17,17,22,15,18,17,21,18,20,21,26,44,33,33,20,24,25,37,14,22,24
5/28/2017,17,15,19,21,16,16,19,14,17,16,21,18,20,22,31,31,37,34,22,21,23,65,14,20,22
5/28/2017,18,30,41,38,26,26,42,23,29,26,29,32,32,35,60,54,54,40,41,28,25,72,21,27,23
5/28/2017,19,40,52,49,42,42,53,41,42,42,54,47,51,51,67,54,55,52,50,50,54,81,41,48,53
5/28/2017,20,41,48,50,45,45,57,46,44,45,63,54,58,58,65,62,58,75,54,65,66,89,48,58,64
5/28/2017,21,45,51,50,50,50,62,53,47,50,55,50,54,57,65,68,58,64,58,61,68,92,46,54,61
5/28/2017,22,49,51,57,50,50,65,51,48,50,53,46,50,51,70,66,65,65,53,57,72,93,45,56,65
5/28/2017,23,56,50,59,50,50,65,52,48,50,51,46,50,52,72,65,70,72,53,59,72,94,45,58,68
5/28/2017,24,54,54,60,52,52,62,56,48,52,55,49,53,55,70,67,66,71,58,59,72,94,53,56,68
